1.48,1.55,0.04
1.05,1.1,0.04
2.21,1.85,0.16
2.3,2.45,0.06
2.76,2.65,0.04
1.96,2.35,0.19
3.91,4.28,0.09
4.63,7.91,0.70
7.15,3.68,0.48
5.26,5.5,0.04
3.66,4.01,0.09
2.86,2.13,0.25
3.41,4.55,0.33
4.51,4.2,0.07
1.23,1.4,0.13
3.08,6.98,1.26
3.43,3.41,0.00
2.85,2.88,0.01
2.73,3.41,0.25
5.41,4.18,0.22
2.21,1.38,0.37
2.83,2.13,0.24
0.7,0.7,0.0
1.23,1.21,0.01
14.5,7.16,0.50
3.05,3.23,0.06
11.6,3.5,0.69
2.71,2.93,0.07
1.61,1.81,0.12
2.23,2.63,0.17
5.98,1.83,0.69
6.86,5.53,0.19
1.4,1.45,0.03
1.41,1.51,0.07
1.6,1.65,0.03
2.51,2.56,0.01
2.26,2.4,0.05
3.35,3.08,0.07
2.53,2.75,0.08
4.43,4.18,0.05
8.31,8.36,0.00
3.08,3.95,0.28
1.6,1.21,0.23
2.86,1.28,0.55
1.65,1.93,0.17
5.23,5.15,0.01
0.53,0.48,0.09
3.53,3.25,0.08
5.18,3.58,0.30
3.06,3.86,0.26
2.31,2.6,0.12
3.26,3.78,0.15
1.63,1.36,0.16
4.0,4.6,0.14
2.81,3.73,0.32
2.48,2.65,0.06
1.38,1.35,0.02
3.96,3.6,0.09
1.15,0.93,0.18
1.2,1.05,0.12
6.26,6.48,0.03
1.88,1.88,0.0
0.95,2.15,1.26
3.96,3.2,0.19
3.83,4.25,0.10
5.21,5.66,0.08
1.75,2.01,0.15
0.68,0.68,0.0
4.53,5.28,0.16
1.15,1.5,0.30
3.71,5.01,0.34
1.65,1.83,0.11
2.3,3.21,0.39
1.58,1.23,0.22
4.23,5.33,0.25
2.0,1.33,0.33
1.36,1.36,0.0
3.33,3.31,0.00
2.35,2.38,0.01
2.41,1.93,0.20
1.35,1.28,0.04
1.83,2.95,0.60
1.98,0.85,0.57
0.9,1.5,0.66
4.36,3.45,0.20
7.31,6.43,0.12
6.58,3.9,0.40
2.26,2.55,0.12
2.9,3.38,0.16
6.18,6.28,0.01
1.45,1.31,0.09
1.41,1.81,0.28
0.85,0.81,0.03
0.53,0.51,0.03
1.23,1.26,0.02
3.03,2.81,0.07
4.41,4.75,0.07
0.71,0.7,0.02
4.41,2.91,0.33
3.53,2.85,0.19
0.95,1.13,0.19
3.13,3.93,0.25
3.08,2.88,0.06
4.61,4.3,0.06
4.53,4.81,0.06
1.18,1.11,0.05
3.05,2.96,0.02
1.85,1.33,0.27
1.28,1.41,0.10
2.66,2.1,0.21
6.61,2.73,0.58
4.15,3.08,0.25
1.13,1.21,0.07
0.7,0.71,0.02
4.81,5.25,0.08
0.66,0.66,0.0
3.16,1.76,0.44
1.3,1.35,0.03
3.55,4.43,0.24
1.76,2.11,0.19
5.53,4.9,0.11
15.2,3.11,0.79
3.26,3.46,0.06
1.95,1.9,0.02
4.65,4.31,0.07
3.4,3.85,0.13
2.06,2.35,0.13
2.71,1.98,0.26
3.7,2.58,0.30
1.73,2.16,0.25
0.76,0.86,0.13
1.11,1.08,0.02
2.48,2.63,0.06
2.25,2.2,0.02
2.1,2.65,0.26
3.55,4.38,0.23
4.4,3.81,0.13
3.25,4.73,0.45
1.95,1.71,0.11
2.71,2.98,0.09
3.91,3.25,0.17
4.23,2.93,0.30
3.51,4.48,0.27
2.9,3.46,0.19
2.71,3.68,0.35
5.16,4.63,0.10
2.15,3.63,0.68
5.06,4.15,0.18
4.85,3.63,0.25
2.53,3.01,0.19
11.5,5.0,0.56
1.56,2.3,0.46
0.83,1.01,0.22
3.31,2.7,0.18
1.86,1.83,0.01
3.78,3.93,0.03
4.25,5.58,0.31
2.4,2.08,0.13
2.71,3.05,0.12
10.4,3.81,0.63
1.06,0.7,0.34
0.6,0.58,0.02
3.85,3.68,0.04
4.58,4.28,0.06
1.5,1.61,0.07
6.75,4.53,0.32
12.6,5.78,0.54
4.06,1.26,0.68
5.01,4.73,0.05
2.16,2.45,0.13
3.45,3.81,0.10
1.18,1.33,0.12
2.13,2.63,0.23
3.96,3.16,0.20
3.58,3.08,0.13
5.33,4.46,0.16
4.33,3.03,0.30
1.16,1.73,0.48
3.4,3.75,0.10
21.1,4.75,0.77
1.61,1.61,0.0
4.21,2.93,0.30
2.28,3.03,0.32
2.1,2.35,0.11
7.98,3.76,0.52
1.6,1.78,0.11
1.23,1.25,0.01
6.6,6.13,0.07
9.03,4.23,0.53
2.35,2.61,0.11
3.11,3.3,0.05
2.58,2.9,0.12
9.08,5.9,0.35
2.56,3.03,0.18
5.15,2.8,0.45
3.51,3.91,0.11
1.16,1.23,0.05
1.35,1.66,0.23
3.96,3.81,0.03
3.18,3.36,0.05
2.66,2.85,0.06
3.65,4.01,0.10
3.36,2.8,0.16
3.26,5.13,0.57
3.06,3.58,0.16
3.11,5.38,0.72
0.7,0.7,0.0
2.1,1.98,0.05
1.98,2.93,0.47
0.76,0.76,0.0
2.56,2.31,0.09
1.45,1.65,0.13
3.75,3.36,0.10
5.58,6.3,0.12
2.76,2.03,0.26
3.83,4.11,0.07
0.48,0.53,0.10
5.43,2.88,0.46
3.0,3.3,0.09
1.93,1.48,0.23
2.68,2.21,0.17
9.98,12.5,0.25
1.36,1.61,0.18
1.0,1.05,0.05
4.38,3.9,0.11
2.25,1.88,0.16
3.76,3.58,0.04
2.58,2.18,0.15
1.13,1.01,0.10
0.51,0.5,0.03
4.3,5.26,0.22
2.43,2.7,0.10
4.96,3.68,0.25
2.73,2.36,0.13
3.63,2.96,0.18
3.05,3.86,0.26
1.31,1.38,0.05
0.88,1.08,0.22
3.83,3.26,0.14
3.63,3.86,0.06
3.1,3.0,0.03
3.38,3.31,0.01
3.16,3.21,0.01
0.76,1.05,0.36
0.93,0.95,0.01
4.35,4.45,0.02
2.51,2.46,0.01
4.13,3.88,0.06
2.28,2.43,0.06
4.36,4.78,0.09
0.36,0.41,0.13
4.33,4.18,0.03
0.48,0.53,0.10
3.68,1.46,0.60
1.61,2.21,0.37
2.66,3.21,0.20
5.31,6.0,0.12
0.88,0.81,0.07
1.96,2.48,0.26
1.23,1.06,0.13
5.46,5.8,0.06
5.98,5.53,0.07
2.51,3.58,0.42
1.0,0.7,0.30
0.81,0.81,0.0
2.28,2.65,0.16
2.61,4.4,0.68
4.78,5.15,0.07
2.86,2.98,0.04
0.7,0.7,0.0
0.78,0.8,0.02
0.7,0.75,0.07
0.76,0.76,0.0
2.4,1.95,0.18
4.03,2.65,0.34
1.98,3.25,0.63
3.38,3.9,0.15
3.25,2.8,0.13
3.68,4.48,0.21
4.5,3.28,0.27
3.88,6.26,0.61
3.46,2.71,0.21
2.6,2.91,0.12
1.93,2.05,0.06
3.01,2.45,0.18
3.85,3.71,0.03
3.45,3.43,0.00
4.68,3.21,0.31
0.68,0.68,0.0
0.9,1.15,0.27
0.71,0.7,0.02
0.55,0.56,0.03
2.85,2.45,0.14
8.36,3.61,0.56
2.06,3.45,0.66
3.53,3.63,0.02
0.63,1.18,0.86
1.81,1.91,0.05
2.93,2.56,0.12
4.93,5.13,0.04
3.21,3.41,0.06
2.26,1.98,0.12
0.66,0.68,0.02
6.68,6.16,0.07
5.7,4.55,0.20
4.2,3.15,0.25
1.68,1.45,0.13
1.55,1.5,0.03
2.86,2.48,0.13
1.58,1.56,0.01
1.25,1.21,0.02
4.31,3.08,0.28
0.7,0.7,0.0
3.35,4.1,0.22
2.63,3.46,0.31
4.18,3.45,0.17
2.45,3.65,0.48
2.23,2.08,0.06
2.98,2.38,0.20
2.68,2.8,0.04
4.01,3.98,0.00
2.48,3.96,0.59
2.16,2.48,0.14
0.93,1.16,0.25
1.95,1.98,0.01
5.71,4.2,0.26
2.65,4.71,0.77
6.05,6.2,0.02
3.1,3.06,0.01
0.61,1.0,0.62
1.93,1.96,0.01
9.25,4.91,0.46
9.86,4.71,0.52
0.7,0.68,0.02
2.18,2.13,0.02
3.08,2.78,0.09
0.75,0.76,0.02
3.46,3.16,0.08
0.75,0.75,0.0
4.65,4.6,0.01
0.86,0.7,0.19
3.08,3.5,0.13
2.4,2.01,0.15
2.21,2.6,0.17
0.66,0.73,0.09
4.08,5.65,0.38
1.26,1.35,0.06
4.66,4.71,0.01
1.38,1.06,0.22
4.33,4.68,0.08
0.7,0.66,0.04
3.48,3.9,0.11
1.51,1.66,0.09
3.65,4.11,0.12
6.4,4.58,0.28
1.25,1.2,0.04
1.31,1.33,0.01
0.63,0.7,0.10
0.48,0.53,0.10
4.9,4.46,0.08
1.8,1.23,0.31
2.65,2.43,0.08
1.2,1.25,0.04
1.81,2.4,0.32
3.2,1.58,0.50
2.91,3.45,0.18
2.61,3.01,0.15
0.78,0.78,0.0
4.06,5.6,0.37
1.35,1.45,0.07
0.53,0.48,0.09
1.1,1.06,0.03
2.65,2.96,0.11
3.66,3.61,0.01
4.25,4.16,0.01
9.51,4.08,0.57
5.9,3.73,0.36
0.83,0.86,0.04
3.13,3.86,0.23
0.83,0.98,0.18
3.03,3.2,0.05
3.35,3.21,0.03
6.86,6.75,0.01
2.98,2.28,0.23
2.65,2.3,0.13
2.13,2.11,0.00
7.06,6.73,0.04
3.9,3.41,0.12
0.51,0.51,0.0
4.51,2.55,0.43
3.63,1.66,0.54
3.41,4.65,0.36
1.68,2.13,0.26
1.55,1.11,0.27
2.46,3.28,0.33
5.16,3.35,0.35
6.55,5.58,0.14
6.03,6.33,0.04
9.53,5.18,0.45
1.35,1.38,0.02
3.13,3.08,0.01
0.66,0.98,0.47
1.76,1.55,0.12
3.73,3.3,0.11
1.31,1.2,0.08
2.2,1.83,0.16
16.9,5.88,0.65
3.1,2.98,0.03
2.61,2.15,0.17
1.01,1.01,0.0
3.65,3.1,0.15
3.71,3.3,0.11
4.61,6.73,0.45
1.38,2.03,0.46
3.76,3.73,0.00
4.1,2.38,0.41
9.31,9.73,0.04
1.53,1.28,0.16
4.0,3.45,0.13
4.8,3.03,0.36
1.75,1.28,0.26
1.16,1.68,0.44
2.55,2.3,0.09
1.3,1.28,0.01
1.31,1.38,0.05
2.06,2.2,0.06
1.78,2.65,0.48
3.11,3.38,0.08
1.36,1.38,0.01
2.33,3.23,0.38
3.5,3.08,0.11
0.5,0.48,0.03
2.91,2.05,0.29
3.08,3.91,0.27
3.1,2.75,0.11
1.2,1.35,0.12
4.03,2.53,0.37
3.53,2.81,0.20
2.03,2.21,0.09
4.71,5.33,0.13
3.46,3.41,0.01
0.96,1.31,0.36
3.73,3.2,0.14
4.36,3.85,0.11
5.8,4.53,0.21
4.9,4.3,0.12
2.23,2.5,0.11
2.45,2.18,0.10
4.91,4.78,0.02
1.2,1.66,0.38
1.15,1.15,0.0
2.28,3.46,0.51
1.2,0.75,0.37
1.4,1.88,0.34
0.6,0.63,0.05
3.85,3.3,0.14
2.21,2.68,0.21
3.26,3.83,0.17
2.25,2.06,0.08
2.05,2.16,0.05
1.33,1.23,0.07
2.06,2.3,0.11
2.6,2.58,0.00
5.91,6.8,0.14
3.2,3.53,0.10
3.4,3.68,0.08
3.25,3.45,0.06
1.81,2.26,0.24
2.16,3.01,0.39
4.6,4.36,0.05
2.86,2.41,0.15
3.88,2.51,0.35
4.05,3.75,0.07
2.8,1.73,0.38
2.1,1.76,0.15
3.3,3.35,0.01
4.65,4.51,0.02
2.58,3.2,0.23
2.88,2.15,0.25
1.01,1.15,0.13
5.78,5.08,0.12
5.86,6.23,0.06
4.56,3.5,0.23
2.06,2.2,0.06
5.3,4.9,0.07
1.0,1.91,0.91
3.13,3.35,0.06
2.66,2.18,0.18
2.4,0.75,0.68
6.88,6.55,0.04
4.5,3.35,0.25
6.83,7.71,0.12
0.6,0.6,0.0
3.38,5.6,0.65
2.31,1.61,0.30
2.95,3.95,0.33
2.06,0.51,0.74
1.78,2.21,0.24
2.56,0.91,0.64
3.4,3.51,0.03
6.6,3.68,0.44
0.55,0.48,0.12
1.08,1.13,0.04
0.4,0.48,0.20
1.7,2.78,0.63
2.85,2.85,0.0
1.35,1.38,0.02
1.43,1.55,0.08
3.4,1.73,0.49
5.05,5.31,0.05
3.06,3.01,0.01
1.93,3.11,0.61
3.01,3.45,0.14
3.3,3.73,0.13
2.5,2.86,0.14
2.71,2.01,0.25
2.95,3.13,0.06
1.88,1.98,0.05
2.45,2.26,0.07
4.38,4.88,0.11
2.25,2.21,0.01
4.2,4.2,0.0
3.4,3.65,0.07
5.15,4.6,0.10
3.81,2.51,0.34
3.01,4.71,0.56
3.7,3.45,0.06
2.46,2.83,0.14
2.16,1.85,0.14
3.71,3.88,0.04
2.28,2.85,0.24
1.63,1.63,0.0
2.63,3.45,0.31
1.65,1.28,0.22
1.73,1.75,0.00
0.61,0.66,0.08
5.63,5.06,0.10
9.01,7.95,0.11
4.33,4.83,0.11
7.28,7.28,0.0
3.01,3.46,0.14
2.95,2.95,0.0
1.4,0.61,0.55
5.53,4.33,0.21
2.51,3.76,0.49
0.71,0.68,0.04
3.66,4.11,0.12
3.81,2.86,0.24
2.25,2.76,0.22
2.55,2.95,0.15
3.91,3.15,0.19
1.78,1.78,0.0
3.58,3.15,0.12
3.7,4.26,0.15
